3.33, 1.33, 0.13
3.33, 1.33, 0.13
3.33, 1.33, 0.13
3.3, 1.33, 0.14
3.3, 1.33, 0.14
3.3, 1.33, 0.14
3.31, 1.35, 0.14
3.31, 1.35, 0.14
3.31, 1.35, 0.14
3.31, 1.37, 0.15
3.31, 1.37, 0.15
3.31, 1.37, 0.15
3.3, 1.35, 0.15
3.3, 1.35, 0.15
3.3, 1.35, 0.15
3.33, 1.37, 0.15
3.33, 1.37, 0.15
3.3, 1.38, 0.16
3.3, 1.38, 0.16
3.3, 1.38, 0.16
3.31, 1.39, 0.17
3.31, 1.39, 0.17
3.27, 1.39, 0.21
3.27, 1.39, 0.21
3.33, 1.42, 0.21
3.26, 1.41, 0.22
3.26, 1.41, 0.22
3.26, 1.37, 0.22
3.26, 1.37, 0.22
3.25, 1.4, 0.23
3.25, 1.4, 0.23
3.27, 1.44, 0.23
3.27, 1.44, 0.23
3.25, 1.33, 0.24
3.25, 1.33, 0.24
3.25, 1.42, 0.24
3.25, 1.42, 0.24
3.25, 1.45, 0.25
3.25, 1.45, 0.25
3.25, 1.48, 0.27
3.25, 1.48, 0.27
3.27, 1.49, 0.27
3.27, 1.49, 0.27
3.25, 1.5, 0.29
3.25, 1.5, 0.29
3.25, 1.53, 0.32
3.25, 1.53, 0.32
3.2, 1.47, 0.33
3.2, 1.47, 0.33
3.25, 1.56, 0.35
3.25, 1.56, 0.35
3.21, 1.55, 0.36
3.21, 1.55, 0.36
3.51, 1.4, 0.36
3.51, 1.4, 0.36
3.19, 1.33, 0.39
3.19, 1.33, 0.39
3.19, 1.6, 0.4
3.19, 1.6, 0.4
3.21, 1.62, 0.41
3.21, 1.62, 0.41
3.19, 1.63, 0.43
3.19, 1.63, 0.43
3.14, 1.54, 0.44
3.14, 1.54, 0.44
3.51, 1.47, 0.44
3.51, 1.47, 0.44
3.19, 1.66, 0.46
3.19, 1.66, 0.46
3.21, 1.69, 0.49
3.21, 1.69, 0.49
3.19, 1.7, 0.51
3.19, 1.7, 0.51
3.51, 1.54, 0.54
3.51, 1.54, 0.54
3.19, 1.74, 0.55
3.19, 1.74, 0.55
3.06, 1.61, 0.58
3.06, 1.61, 0.58
4.0, 1.49, 0.58
4.0, 1.49, 0.58
3.13, 1.76, 0.58
3.13, 1.76, 0.58
3.86, 1.51, 0.59
3.11, 1.78, 0.61
3.11, 1.78, 0.61
3.11, 1.82, 0.65
3.11, 1.82, 0.65
3.51, 1.62, 0.65
3.51, 1.62, 0.65
4.2, 1.55, 0.66
4.2, 1.55, 0.66
4.0, 1.58, 0.68
3.13, 1.85, 0.69
3.13, 1.85, 0.69
4.35, 1.6, 0.71
4.35, 1.6, 0.71
3.11, 1.86, 0.71
3.11, 1.86, 0.71
4.3, 1.63, 0.74
4.3, 1.63, 0.74
4.2, 1.64, 0.76
4.2, 1.64, 0.76
4.28, 1.64, 0.76
4.28, 1.64, 0.76
3.11, 1.91, 0.77
3.11, 1.91, 0.77
4.6, 1.66, 0.77
4.6, 1.66, 0.77
3.51, 1.71, 0.77
3.51, 1.71, 0.77
4.43, 1.67, 0.79
4.43, 1.67, 0.79
4.72, 1.7, 0.8
4.72, 1.7, 0.8
3.04, 1.94, 0.8
3.04, 1.94, 0.8
4.26, 1.69, 0.82
4.26, 1.69, 0.82
4.74, 1.73, 0.83
4.74, 1.73, 0.83
4.48, 1.71, 0.83
4.48, 1.71, 0.83
4.76, 1.74, 0.83
4.76, 1.74, 0.83
3.11, 1.95, 0.84
3.11, 1.95, 0.84
4.3, 1.72, 0.85
4.3, 1.72, 0.85
4.2, 1.73, 0.87
4.2, 1.73, 0.87
4.28, 1.73, 0.87
4.28, 1.73, 0.87
4.6, 1.76, 0.87
4.6, 1.76, 0.87
3.01, 2.0, 0.89
3.01, 2.0, 0.89
4.72, 1.8, 0.9
4.72, 1.8, 0.9
4.33, 1.77, 0.91
4.33, 1.77, 0.91
4.88, 1.82, 0.91
4.88, 1.82, 0.91
3.51, 1.81, 0.91
3.51, 1.81, 0.91
4.48, 1.81, 0.94
4.48, 1.81, 0.94
4.17, 1.78, 0.94
4.17, 1.78, 0.94
4.76, 1.84, 0.94
4.76, 1.84, 0.94
3.04, 2.03, 0.94
3.04, 2.03, 0.94
4.64, 1.83, 0.95
4.64, 1.83, 0.95
4.3, 1.82, 0.97
4.28, 1.83, 0.99
4.28, 1.83, 0.99
4.6, 1.86, 0.99
4.6, 1.86, 0.99
4.2, 1.83, 1.0
