3.31, 1.34, 0.13
3.31, 1.34, 0.13
3.31, 1.34, 0.13
3.3, 1.35, 0.14
3.3, 1.35, 0.14
3.3, 1.35, 0.14
3.31, 1.37, 0.15
3.31, 1.37, 0.15
3.31, 1.37, 0.15
3.31, 1.38, 0.16
3.31, 1.38, 0.16
3.3, 1.39, 0.17
3.3, 1.39, 0.17
3.27, 1.39, 0.2
3.27, 1.39, 0.2
3.27, 1.39, 0.2
3.27, 1.39, 0.2
3.27, 1.39, 0.2
3.27, 1.39, 0.2
3.26, 1.37, 0.21
3.26, 1.37, 0.21
3.27, 1.38, 0.21
3.27, 1.38, 0.21
3.26, 1.42, 0.22
3.26, 1.42, 0.22
3.27, 1.43, 0.22
3.27, 1.43, 0.22
3.25, 1.39, 0.23
3.25, 1.39, 0.23
3.27, 1.43, 0.23
3.27, 1.43, 0.23
3.25, 1.44, 0.24
3.25, 1.44, 0.24
3.26, 1.47, 0.25
3.26, 1.47, 0.25
3.27, 1.48, 0.26
3.27, 1.48, 0.26
3.27, 1.48, 0.27
3.27, 1.48, 0.27
3.25, 1.49, 0.28
3.25, 1.49, 0.28
3.24, 1.29, 0.3
3.24, 1.29, 0.3
3.21, 1.39, 0.31
3.21, 1.39, 0.31
3.21, 1.53, 0.34
3.21, 1.53, 0.34
3.22, 1.54, 0.34
3.22, 1.54, 0.34
3.25, 1.55, 0.34
3.25, 1.55, 0.34
3.21, 1.54, 0.35
3.21, 1.54, 0.35
3.22, 1.61, 0.4
3.22, 1.61, 0.4
3.21, 1.6, 0.4
3.21, 1.6, 0.4
3.63, 1.4, 0.41
3.63, 1.4, 0.41
3.15, 1.45, 0.43
3.15, 1.45, 0.43
3.14, 1.59, 0.45
3.14, 1.59, 0.45
3.17, 1.29, 0.46
3.17, 1.29, 0.46
3.21, 1.67, 0.47
3.21, 1.67, 0.47
3.22, 1.67, 0.48
3.22, 1.67, 0.48
3.63, 1.47, 0.5
3.63, 1.47, 0.5
3.33, 1.62, 0.52
3.33, 1.62, 0.52
3.14, 1.75, 0.57
3.14, 1.75, 0.57
3.13, 1.75, 0.57
3.13, 1.75, 0.57
3.06, 1.67, 0.58
3.06, 1.67, 0.58
3.07, 1.45, 0.59
3.63, 1.55, 0.6
3.63, 1.55, 0.6
3.09, 1.29, 0.63
3.33, 1.7, 0.65
3.13, 1.83, 0.66
3.13, 1.83, 0.66
3.14, 1.83, 0.67
3.14, 1.83, 0.67
3.63, 1.63, 0.71
3.63, 1.63, 0.71
2.98, 1.76, 0.72
4.36, 1.63, 0.74
4.36, 1.63, 0.74
3.05, 1.92, 0.78
3.05, 1.92, 0.78
3.04, 1.92, 0.78
3.04, 1.92, 0.78
3.63, 1.72, 0.83
3.63, 1.72, 0.83
4.27, 1.72, 0.85
4.27, 1.72, 0.85
4.79, 1.79, 0.89
4.79, 1.79, 0.89
3.04, 2.01, 0.91
3.04, 2.01, 0.91
3.05, 2.02, 0.92
3.05, 2.02, 0.92
3.63, 1.82, 0.97
3.63, 1.82, 0.97
4.27, 1.82, 0.97
4.27, 1.82, 0.97
4.69, 1.89, 1.01
4.69, 1.89, 1.01
2.95, 2.12, 1.06
3.04, 2.12, 1.09
4.27, 1.92, 1.1
3.63, 1.93, 1.12
4.58, 2.0, 1.15
4.58, 2.0, 1.15
4.47, 2.12, 1.31
4.47, 2.12, 1.31
4.35, 2.24, 1.48
4.35, 2.24, 1.48
4.22, 2.37, 1.66
2.53, 0.15, 10.0
2.4, -0.79, 10.0
2.72, -0.47, 10.0
3.87, 0.11, 10.0
4.18, 0.43, 10.0
3.43, -0.19, 10.0
3.74, 0.12, 10.0
4.26, -0.53, 10.0
4.58, -0.21, 10.0
2.16, -0.06, 10.0
2.48, 0.26, 10.0
2.66, 0.56, 10.0
2.98, 0.88, 10.0
4.35, -0.84, 10.0
4.66, -0.52, 10.0
4.1, -0.97, 10.0
4.42, -0.65, 10.0
4.25, -0.2, 10.0
4.56, 0.12, 10.0
3.63, 1.0, 10.0
3.94, 1.31, 10.0
3.86, -0.35, 10.0
4.17, -0.04, 10.0
4.17, 1.52, 10.0
4.49, 1.52, 10.0
2.03, 0.38, 10.0
2.35, 0.7, 10.0
4.82, -0.7, 10.0
5.13, -0.38, 10.0
3.63, 1.34, 10.0
2.92, -1.12, 10.0
3.23, -0.81, 10.0
4.36, 1.54, 10.0
3.01, -0.58, 10.0
3.33, -0.26, 10.0
3.8, -0.05, 10.0
4.11, 0.26, 10.0
4.25, 0.72, 10.0
4.57, 1.03, 10.0
4.42, -1.37, 10.0
4.74, -1.05, 10.0
4.89, 1.7, 10.0
1.32, 0.66, 10.0
1.64, 0.97, 10.0
3.29, 1.29, 10.0
3.11, 0.4, 10.0
3.42, 0.71, 10.0
4.04, 1.49, 10.0
4.36, 1.49, 10.0
4.57, 1.3, 10.0
4.89, 1.61, 10.0
4.36, -1.5, 10.0
4.68, -1.19, 10.0
3.8, 0.66, 10.0
4.12, 0.97, 10.0
